ID,FORM,XPOSTAG
46,szi-szi-il{ki},GN
46,ur2-sza-an{ki},GN
47,usz-bar-{d}dumu-zi,PN
48,na-a-a,PN
48,dam-gar3,N
49,dumu,N
49,lugal-uszur2,PN
49,x-x,O
50,ki,N
50,an-ne2-ba-ab-du7,PN
51,3(disz),NU
51,al-la-gu,PN
52,ugula,N
52,ur-{d}asznan,PN
53,lugal,N
53,asz2-nun{ki},GN
53,nibru{ki}-x,GN
54,szusz3-i3-li2,PN
54,engar,N
55,mu,N
55,{d}szu-{d}suen,RN
55,lugal,N
55,uri5{ki}-ma-ke4,SN
55,na-ru2-a-mah,N
55,x-usz,DN
55,x-x-a-bi,DN
55,mu-ne-du3,V
56,2(barig),N
56,3(ban2),N
56,lu2-szuba-zi,PN
57,ki,N
57,szu-e-li-ga,PN
58,ki,N
58,MUNUS-hu-ba,PN
59,hu-ul-li-bar,PN
60,{d}nin-mar{ki}-a2-dah,PN
60,szu,N
60,ba-ti,V
61,1(barig),N
61,sze-ba,N
61,ur-bil3,PN
62,ARAD2-aga,PN
63,{d}szara2-a2-mah,PN
64,{gesz}gigir,N
64,u4,N
64,7(disz),NU
65,{kusz}du10-gan,N
65,ti-bala-a-sze3,N
66,la2-ia3,N
66,1(disz),NU
66,nin-lah5,PN
66,dumu,N
66,wa-bar,PN
67,2(disz),NU
67,{d}x-du3-e3-kin-ga2,PN
67,dumu,N
67,{d}nin-gir2-su-x-ur5-bi-x,PN
68,iti,N
68,sze-sag-ku5-ta,MN
69,ki,N
69,ur-u3-ta,PN
70,iti,N
70,ezem-{d}szul-gi,MN
71,ur-zabala4{ki},PN
72,8(disz),NU
72,sila3,N
72,2(disz),NU
72,gin2,N
72,i-di3-a,PN
73,2(asz),NU
73,saga,V
73,u4-{d}iszkur,PN
74,ur-{d}si-na,PN
75,mu,N
75,us2-sa,V
75,ur-bi-lum{ki},SN
75,ba-hul,V
76,6(disz),NU
76,1/2(disz),NU
76,sar,N
76,kin,N
76,sahar,N
76,e,N
76,sa-dur2-ra,N
76,a-sza3,N
76,nin-hi-li-su3,FN
77,kiszib3-bi,N
77,2(disz)-am3,NU
77,kiszib3,N
77,da-EZEN-EZEN-ISZ,PN
78,giri3,N
78,ur-li-li,PN
79,|PU3.SZA|-ra-bi2,PN
79,dam-gar3,N
80,1(disz),NU
80,...,O
80,e2,N
80,{d}...,DN
81,1(ban2),N
81,5(disz),NU
81,sila3,N
81,al-la-ha-ru,N
81,ku3-bi,N
81,2/3(disz),NU
81,gin2,N
81,1(u),NU
81,5(disz),NU
81,sze,N
82,dumu,N
82,ur-ma-na,PN
83,9(bur3),N
83,2(esze3),N
83,1(iku),N
83,GAN2,N
83,a-sza3,FN
84,szunigin,N
84,2(ban2),N
84,5(disz),NU
84,sila3,N
84,ninda,N
84,szunigin,N
84,4(disz),NU
84,gin2,N
84,i3,N
85,4(disz),NU
85,ur-er3,PN
86,e2-ki-du10-ga,PN
87,hu-nu-hu,PN
88,ma-ni-{d}iszkur,PN
89,ki,N
89,i3-kal-la,PN
90,gu4,N
90,nimgir-ni-mu,PN
91,ki,N
91,{d}nanna-igi-du8-a-asz,PN
92,2(barig),N
92,3(ban2),N
92,gazi,N
92,ad-da-ha-ma-ti,PN
93,lugal,N
93,e2-te-na,GN
93,gar-sza-na{ki}-ka,GN
94,1(ban2),N
94,2(disz),NU
94,gin2,N
94,{d}szul-gi-tu-ri,PN
95,lu2-ga2-nun-na-ke4-ne,PN
95,ensi2,N
96,{d}EZEN-masz,DN
97,la2-ia3,N
97,1(disz),NU
97,{d}suen-na-gi4-id,PN
97,dumu,N
97,a-DUB-am3,PN
98,lugal,N
98,lu-lu-bu-um{ki},GN
98,si-ri,GN
99,nig2-dab5,N
99,gesz-kin-ti,N
99,ki,N
99,a-bu-ni,PN
100,A2-ma-ru,PN
101,2(barig),N
101,lugal-gesz-bur2,PN
102,1(asz),NU
102,saga,V
102,nin-mu-si-i3-sa2,PN
103,mu,N
103,us2-sa,V
103,mu,N
103,si-mu-ru-um,SN
103,lu-lu-bu{ki},SN
103,a-ra2,N
103,1(u),NU
103,la2,V
103,1(disz)-kam,NU
103,ba-hul,V
104,ki,N
104,lugal-amar,PN
105,ni-na-wi-ir,PN
105,engar,N
106,kiszib3-bi,N
106,2(disz),NU
106,kiszib3,N
106,{d}szul-gi-iri-mu,PN
107,1(disz),NU
107,tug2,N
107,la-a-mu,PN
107,iszib,N
108,1(disz),NU
108,tug2,N
108,i3-lam-ma-a,PN
108,iszib,N
109,ugula,N
109,tah-sza-a-tal,PN
109,szusz3,N
110,ki,N
110,ninda2-gi,PN
111,giri3,N
111,nimgir-sza3-kusz2-x,PN
111,szar2-ra-ab-du,N
112,ur-sa6-sag10,PN
112,dumu,N
112,szu-{d}x,PN
113,lu2-{d}szen-x,PN
113,szu,N
113,ba-ti,V
114,za-ri-ig,PN
114,i3-dab5,V
115,e2-duru5,N
115,a-za-ru-um-a-ur2-ra{ki},GN
116,ki,N
116,a-ab-ba-kal-la,PN
117,i3-li2-{d}da-gan,PN
117,i3-dab5,V
118,2(gesz2),NU
118,5(u),NU
118,2(disz),NU
118,udu,N
119,ki,N
119,lugal-a-mu,PN
120,si-da-ra-a-ti,PN
121,6(disz),NU
121,masz2-gal,N
122,ki,N
122,iri-sza3-bi,PN
123,igi,N
123,ur-bar-da-ni,PN
124,dub-sar3,N
124,dumu,N
124,er3-re-la-da,PN
124,szusz3,N
125,a-gibil4-le,PN
126,dumu,N
126,ku3-{d}iszkur,PN
127,3(disz),NU
127,lugal-igi-babbar,PN
128,kiszib3,N
128,nin-lu,PN
129,a2-gal2-nu-tuku,PN
130,ur-{d}esz5-pesz,PN
131,a-sza3,N
131,ur-masz2-lu2,FN
132,1(disz),NU
132,e2-a-masz-zu,PN
133,lugal-nidba-e,PN
134,ta2-din-{d}inanna,PN
134,x-x,O
135,ki,N
135,igi-bar-lu2-ti,PN
136,...,O
136,giri3-se3-ga,N
136,{d}szul-gi-ra-me,RN
137,mu,N
137,ugnim{ki},GN
137,ba-hul,V
138,la2-ia3,N
138,ka-ga,N
138,gi-na,N
138,szu-ga-lam,PN
138,su-su-dam,V
139,mu,N
139,us2-sa,V
139,ki-es3-sa2,GN
139,ba-hul,V
140,dumu,N
140,e-lum-a-la-an,PN
141,giri3,N
141,ab-ba-ki-ag2,PN
142,|PU3.SZA|-pa-e3,PN
143,ugula,N
143,lugal-igi-sa6-sa6,PN
144,ki,N
144,ba-da-mu,PN
145,kiszib3,N
145,ku-ti,PN
145,aszgab,N
146,kiszib3,N
146,szesz-lu2,PN
147,giri3,N
147,lu2-gi-na,PN
148,6(disz),NU
148,1/2(disz),NU
148,sar,N
148,kin,N
148,sahar,N
148,e,N
148,sa-dur2-ra,N
148,a-sza3,N
148,lugal-nam-iri-na,FN
149,{d}nanna-he2-gal2,PN
149,elam,EN
150,2(barig),N
150,3(ban2),N
150,a-mun-ki,PN
151,ugula,N
151,er3-re-sum,PN
152,7(disz),NU
152,sar,N
152,kab2-ku5,N
152,e2-{d}inanna,FN
153,li-bur-{d}szul-gi,PN
154,2(barig),N
154,3(ban2),N
154,ba-li,PN
155,ki,N
155,lugal-am-gal,PN
156,a-sza3,N
156,me-gi-il-tum,FN
157,1(asz),NU
157,2(ban2),N
157,ARAD2-hul3-la-a,PN
158,ur-{d}pirig3-an-dul3,PN
158,szabra,N
159,u4,N
159,1(u),NU
159,x-kam,NU
160,giri3,N
160,MASZ,PN
161,i-sa6-ga,PN
161,uru4-sze3,V
161,gen-na,V
162,ugu2,N
162,lu2-{gesz}tukul,PN
162,ba-a-gar,V
163,a-sza3,N
163,{d}nin-gir2-su-a2-zi-da,FN
164,dumu,N
164,a2-da-mu,PN
165,za-la,PN
165,dam-gar3,N
166,2(asz),NU
166,geme2-{d}nin-GAN2-la2-ka,PN
167,2(disz),NU
167,udu,N
167,niga,V
167,ki-a-nag,N
167,ur-en-nun-na,PN
167,lukur,N
167,lugal,N
168,4(disz),NU
168,udu,N
168,niga,V
168,1(disz),NU
168,sila4,N
168,ur-ki-kam,PN
168,nu-banda3,N
169,...,N
169,PA,N
169,nin-su-x,PN
170,dumu,N
170,giri3-ni(MUG),PN
170,ba-usz2,V
171,kab2-ku5,N
171,lugal-e-gar,FN
172,6(disz),NU
172,1/2(disz),NU
172,sar,N
172,kin,N
172,sahar,N
172,e,N
172,sa-dur2-ra,N
172,a-sza3,N
172,{u2}kiszi17-su-nu,FN
173,1(disz),NU
173,masz2-gal,N
173,niga,V
173,szimaszgi2,N
174,ki,N
174,ur-{d}gesz-bar-e3,PN
175,2(disz),NU
175,{gi}kaskal,N
175,nig2-ar3-ra,N
175,sullimx,N
176,la2-ia3,N
176,ka-ga,N
176,gi-na,N
176,geme2-{d}nin-tur-da,PN
176,su-su-dam,V
177,2(disz),NU
177,sila4,N
177,zabar-dab5,N
178,giri3,N
178,gi-ne-za-gi,PN
179,i3-dub,N
179,a-sza3,N
179,GAN2-{d}utu-mu,FN
180,kiszib3,N
180,ab-ba-gu-la,PN
180,ugula,N
180,ma2-lah5,N
181,i-za,PN
182,u3,CNJ
182,tu-ab2-sza3-a,PN
183,ra-ab-hu-ti-iz,PN
184,2(barig),N
184,3(ban2),N
184,u3-ku-za-at,PN
185,ki,N
185,ur-{d}nin-ma-da,PN
186,1(disz),NU
186,sila4,N
186,{d}bil3-ga-mes{ki},PN
186,sukkal,N
187,e2-duru5,N
187,{d}sukkal-uri5{ki},GN
188,sa2-du11,N
188,{d}na-an-na,DN
189,i3-x-...,PN
190,a-KU-da,PN
191,...,O
191,3(ban2),N
191,zi3,N
191,gur,N
192,lugal-u4-da,PN
192,dumu,N
192,lugal-u4-da-u2,PN
193,6(disz),NU
193,1/2(disz),NU
193,sar,N
193,kin,N
193,sahar,N
193,e,N
193,sa-dur2-ra,N
193,a-sza3,N
193,du6-ge6,FN
194,i3-ba,N
194,i-szar-ru-um,PN
195,2(disz),NU
195,kasz,N
195,saga,V
195,2(disz),NU
195,zi3-gu,N
196,{d}ul-ma-szi-tum,DN
196,...,O
197,2(barig),N
197,3(ban2),N
197,ze2-lu-lu,PN
198,lu2-ki-nu-nir,PN
198,i3-dab5,V
199,siskur2,N
199,sza3-bala,V
199,sza3,N
199,gesz,N
200,...,O
200,3(ban2),N
200,giri3-se3-ga,N
200,{d}gu-la,DN
201,x,O
201,x,O
201,dumu,N
201,x,O
202,szi-ig-sza-bi{ki},GN
202,u3,CNJ
202,nibru{ki}-ta,SN
202,gen-na,V
203,2(asz),NU
203,1(barig),N
203,3(ban2),N
203,sze,N
203,gur,N
203,ki,N
203,ama-tu-i3-na-kal,PN
204,ki,N
204,lugal-pa3-da,PN
205,dumu,N
205,|PU3.SZA|-ha-li2,PN
206,ki,N
206,mi-la-ba,PN
207,ki,N
207,{d}isz-bi-er3-ra-ri-im-{d}en-lil2,PN
208,ugula,N
208,nin-en-sa6,PN
209,giri3,N
209,ur-gu2-la2,PN
210,ba-ra-sa10,V
210,...,O
210,ur-li-kam,PN
211,mu,N
211,lugal-x-la2,PN
211,{d}inanna,DN
211,ba-hun,V
212,ki,N
212,im-ti-nin10,PN
213,ur-us2,PN
213,elam,EN
214,1(asz),NU
214,4(barig),N
214,1(ban2),N
214,sze,N
214,gur,N
214,ugu2,N
214,iri-szesz-su2,PN
214,ba-a-gar,V
215,sza3,N
215,pisan,N
215,bi2-la-la,PN
215,ensi2-ka,N
216,nin9-nin,PN
217,nig2-lagar(BA),PN
217,ensi2-ka,N
218,nig2-dab5,N
218,aga3,N
218,lugal,N
218,ki,N
218,lu2-x-da,PN
219,gesz-i3-bi,N
219,4(barig),N
219,3(ban2),N
220,mu,N
220,sal-la-NE-wi{ki},GN
220,ba-hul,V
221,a-sza3,N
221,e2-e-dar-a,FN
222,mu,N
222,e2,N
222,{d}nin-tu,DN
222,ba-du3,V
223,a-pirig-am3,PN
224,giri3,N
224,geme2-ki-duru5,PN
225,mu,N
225,MUNUS-x,PN
226,ab,N
226,har-dul,PN
227,1(disz),NU
227,gin2,N
227,ku3-babbar,N
227,ad-gu2-e3,PN
228,lugal-gilgamesx(|BIL3.GA.MES|),PN
229,x,O
229,u-bar-dingir,PN
230,szesz,N
230,ur-du6-ma-al,PN
231,ki,N
231,ur-{d}ma-...,PN
232,3(disz),NU
232,ur-gesz:dar-du3,PN
233,giri3,N
233,i-di3-x-x,PN
234,ab-ba-AN,PN
235,a-sza3,N
235,ur-sag-pa-e3,FN
236,dumu,N
236,{d}nin-szubur-x-x,PN
237,ugula,N
237,sza3-ba-na-sig,PN
238,geme2-SZIM,PN
238,dumu,N
238,geme2-{d}nansze,PN
239,la2-ia3,N
239,su-ga,V
239,di-ta-nu-sar,PN
240,...,O
240,5(asz),NU
240,5(disz),NU
240,sila3,N
240,sze-ba,N
240,gesz-gi-tur-tur,FN
241,5(disz),NU
241,sila3,N
241,2(disz),NU
241,gin2,N
241,en-dim2-IGI,PN
241,en-du,PN
241,ra2-gaba-da,N
241,du,V
242,kiszib3,N
242,a-gu-gu,PN
243,n,NU
243,n(barig),N
243,1(ban2),N
243,gur,N
243,ki,N
243,a-ab-ba-mu,PN
244,tur-ki,PN
245,1(asz),NU
245,gur,N
245,kiszib3,N
245,ba-na-ha,PN
246,kiszib3,N
246,ig-gu-u2,PN
247,mu,N
247,ug3-sa6-ga{ki},GN
247,ba-hul,V
248,5(gesz2),NU
248,8(disz),NU
248,u8,N
249,2(barig),N
249,3(ban2),N
249,zi3,N
250,1(disz),NU
250,{d}utu-x-ne-sag,PN
251,ki,N
251,bu-sza-num2,PN
251,dumu,N
251,bu-za-nu-um,PN
252,dumu,N
252,a-ba-{d}nin-gal-gin7,PN
253,1(u),NU
253,5(asz),NU
253,giri3,N
253,ur-{d}da-mu,PN
254,kiszib3,N
254,ur-{d}pa4-mu-DU,PN
255,ki,N
255,lugal-tur,PN
256,kin-gi4-a-asz,PN
256,dumu,N
256,ur-ur,PN
257,KA-gu-da,PN
258,1(disz),NU
258,udu,N
258,niga,V
258,4(disz)-kam,NU
258,us2,V
258,{d}kal-kal,DN
259,2(asz),NU
259,ga-du-x-...,PN
260,{d}amar-{d}suen-{d}asznan-gin7-zi-sza3-gal2-kalam-ma,PN
261,lugal-si-sa2,PN
262,nu-banda3-gu4,N
262,na-ba-lu5-zu,PN
263,kiszib3,N
263,a-kal-la,PN
263,aszgab,N
264,dumu-ni-me,N
265,dumu,N
265,a-ha-am-ar-si,PN
266,1(u),NU
266,2(disz),NU
266,2/3(disz),NU
266,sar,N
266,kab2-ku5,N
266,lugal-us2-sa-ki,FN
267,ki,N
267,lu2-{d}tiszpak,PN
268,nin-lu2-sa6-sa6,PN
269,dumu,N
269,sza3-ba-sag10,PN
269,szusz3,N
270,en-hi-li,PN
271,lugal,N
271,e2-GIR3-ka,GN
271,hul-ti{ki},GN
272,{d}lugal-KA-sahar{ki},GN
272,u3,CNJ
272,nibru{ki}-ta,SN
272,gen-na,V
273,mu,N
273,kal-gesz,PN
274,dingir-nin-inim-gi-na,PN
274,i3-dab5,V
275,lugal-tur-tur,PN
276,i3-dub,N
276,a-sza3,N
276,hi-{d}inanna,FN
277,1(asz),NU
277,1(barig),N
277,a-bu-ni-ka,PN
278,ki,N
278,szi-ma-at-e2-kur,PN
279,dumu,N
279,u2-na-ap-sze-en,PN
280,dub-sar3,N
280,dumu,N
280,ama-gal-{d}gesztin-an-na,PN
280,szusz3,N
281,gaba-ri,N
281,kiszib3-ba,N
282,ki-a-nag,N
282,{d}utu-bi,PN
283,a-li,PN
283,dam-gar3-ra,N
284,mu,N
284,e2-husz,TN
284,ba-du3,V
285,szu-zu,PN
285,gaba-asz,N
286,ki,N
286,{d}nin-an-sze3-la2,PN
287,ba-ha-ha,PN
287,mar-tu,EN
288,u3-zi-nu-ri,PN
289,lu2-szuruppak{ki},PN
289,dumu,N
289,ab-ba-ni,PN
290,1(disz),NU
290,masz2,N
290,siskur2,N
290,u4-sakar,N
290,sza3,N
290,unu{ki}-ga,SN
291,2(barig),N
291,szuku,N
291,diri,V
291,ma2,N
291,hun-ga2,V
291,lu2-hu-lu-ne,PN
292,a-sza3,N
292,du6-an-na-gu-la,FN
293,ki,N
293,ur-isz-dam,PN
294,lugal-nanga2,PN
295,2(barig),N
295,lugal-kesz3{ki},PN
296,1(asz),NU
296,3(barig),N
296,sze,N
296,gur,N
296,lugal,N
297,inim,N
297,nin9-ku3-zu,PN
298,...,O
298,1(ban2),N
298,dumu,N
298,ur-{d}szara2,PN
299,nin-lu2-ni,PN
299,3(disz),NU
299,nin-mu-ba-an-zi-ge,PN
300,ma-ma-hir-ke4-ne,PN
300,kuruszda,N
301,dumu,N
301,a-ba-ni-se3-ge,PN
302,2(bur3),N
302,2(esze3),N
302,3(iku),N
302,1/2(iku),N
302,GAN2,N
302,i7,N
303,2(asz),NU
303,2(barig),N
303,en-nun-ne2-{d}amar-{d}suen-ki-ag2,PN
304,szuku,N
304,diri,V
304,i7,N
304,esz3,WN
304,4(ban2),N
304,3(disz),NU
304,1/3(disz)-ta,NU
305,2(barig),N
305,3(ban2),N
305,a-mat-i3-li2,PN
306,ur-ul4-du3-a,PN
307,mu,N
307,us2-sa,V
307,ku-mi{ki},GN
307,ba-hul,V
308,kiszib3,N
308,{d}pa-bil3-sag-ka-i3-sa6-ka,PN
308,nu-banda3-gu4,N
309,1(disz),NU
309,udu,N
309,niga,V
309,{d}pa-bil2-sag(KA),DN
310,1(u),NU
310,2(disz),NU
310,gurusz,N
310,u4,N
310,3(disz)-sze3,NU
311,uruda,N
311,ar-ma-tum,N
312,1(disz),NU
312,masz-da3,N
312,ur-{d}a:szar2,PN
313,4(disz),NU
313,szu-e2(SA)-a,PN
314,{d}szul-gi-kalam-ma-me-te-bi(SI),PN
314,dumu,N
314,nu-banda3,N
315,1(bur3),N
315,GAN2,N
315,a-a-ki-da,PN
316,ma-ni-ga-num2,PN
317,nig2-ba,N
317,lugal,N
318,1(asz),NU
318,saga,V
318,e2-hul-a,PN
319,ki,N
319,{d}ba-ba6-ma-a-DU,PN
320,dumu,N
320,ur-{d}gar3-a-u2,PN
321,dumu,N
321,gu-muszen-na,PN
322,i3-dub,N
322,a-sza3,N
322,u2-mun,FN
323,kiszib3,N
323,lu2-{d}gir16-da,PN
324,3(disz),NU
324,be-li2-gu2,PN
325,1(disz),NU
325,udu,N
325,{d}nansze(ZI2),DN
326,2(barig),N
326,3(ban2),N
326,usz-zi,PN
327,ma-an-isz-ti-su{ki},PN
327,ka-us2-sa2,N
328,giri3,N
328,{d}en-lil2-la2-mu-gi,PN
328,gu-za-la2,N
329,ki,N
329,la-gi-ip-ta,PN
330,{d}nin-u3-kul-ki-ag2,PN
331,kiszib3-bi,N
331,2(disz)-am3,NU
331,kiszib3,N
331,a-ba,PN
332,3(disz),NU
332,al-ur3,PN
333,lugal,N
333,umma2{ki},GN
333,ma-al-ku(E),GN
334,ki-gam-ma,PN
335,...,O
335,5(ban2),N
335,ziz2,N
335,ur-tir,PN
336,giri3,N
336,{d}utu-ki-sza-bar,PN
337,engar,N
337,a-na-x,PN
337,dumu,N
337,u4-lam-KU,PN
338,dumu,N
338,nin-ki-ur5-sa6-ga,PN
339,kiszib3,N
339,5(disz),NU
339,i3-zu,PN
340,ki,N
340,hu-da-ti,PN
341,geme2-{d}suen,PN
342,uru-sag-rig7{ki},GN
343,ur-ku3-zu,PN
344,i-di3-{d}er3,PN
344,sipa,N
344,szah2,N
345,lugal-zi-li,PN
346,mu,N
346,en-unu6-gal,PN
346,ba-hun,V
347,8(disz),NU
347,sar,N
347,kin,N
347,u2,N
347,sahar-ba,N
347,kab2-ku5,N
347,gar3-...,FN
348,gu4,N
348,ur-ki-um-ma,PN
349,ki,N
349,{d}nin-lil2-nig2-e3,PN
349,aszgab-ta,N
350,2(asz),NU
350,2(barig),N
350,e2-a-dingir,PN
351,a-sza3,N
351,a-sag-ub3{ki},FN
352,2(barig),N
352,3(ban2),N
352,{d}nanna-dingir-mu,PN
353,lu2-{d}nanna(SZESZ-GIM),PN
354,e2-ki-du10,PN
354,dub-sar,N
354,i3,N
355,kiszib3,N
355,lu2-u2-szim,PN
356,mu,N
356,ma2-dara3-abzu,ON
356,{d}a-a-mu,DN
356,ba-ab-du8,V
357,n,NU
357,udu,N
357,ib-tu-ri,PN
358,{d}szul-gi-sza-am3-szi,PN
359,ur-{d}lu2-lal3-la,PN
360,...,O
360,ur-{d}x,PN
360,nu-banda3,N
361,kiszib3,N
361,bi2-sza-hi-dingir,PN
362,ab-ba-gi-na,PN
362,sa-bu-um{ki}-ma,GN
363,kiszib3,N
363,lu2-nam-tar-ra,PN
364,ki,N
364,ga2-ra-ba,PN
365,5(disz),NU
365,udu,N
365,niga,V
365,gu4-e-us2-sa,N
365,e2-e-ba-ag2,PN
365,lu2,N
365,hu-ur5-ti{ki},SN
366,ki,N
366,an-luh-da,PN
367,usz2,V
367,ur-{d}ba-ba,PN
368,ur-{d}kesz3,PN
369,lu2-DU,PN
369,ka-us2-sa2,N
370,mu,N
370,tu-li2-a,PN
370,ba-hun,V
371,gu4-ku-x,PN
372,...,O
372,2(disz),NU
372,udu,N
372,niga,V
373,PA,N
373,a-li-ah,PN
374,9(bur3),N
374,2(esze3),N
374,1(iku),N
374,GAN2,N
374,a-gug-mu2-da,FN
375,lugal-...-x,PN
376,9(disz),NU
376,1/2(disz),NU
376,gurusz,N
376,gi,N
376,ku5-ra2,V
376,2(u),NU
376,sar-ta,N
377,5(disz),NU
377,sila3,N
377,zi3,N
377,ki-ir-na,PN
378,2(u),NU
378,tug2,N
378,nig2-lam2,N
378,du,V
379,apin,N
379,e2,N
379,{d}szu-{d}suen-sze3,RN
380,3(asz),NU
380,saga,V
380,ur-ab-ba-saga,PN
381,mu,N
381,mu-ri-iq-ti-i3-di3-ni-im,GN
381,ba-hul,V
382,ki,N
382,ku5-da-mu,PN
383,ki,N
383,lugal-ab-ba-x,PN
384,ki,N
384,lu2-kal-la-ta,PN
385,e2-duru5,N
385,ur-li-ta,GN
386,ugula,N
386,maszkim-i3-li2,PN
387,ki,N
387,gir2-gal,PN
388,szuku,N
388,aga3-us2-ta,N
389,mu,N
389,us2-sa,V
389,giri3-gid2-da{ki},GN
389,ba-hul,V
390,szu-da-zu,PN
391,1(barig),N
391,...-musz2-gu-la,PN
392,bar,O
392,...,O
393,ki,N
393,ur-mes-bi,PN
394,szi-e-li2,PN
395,2(asz),NU
395,2(barig),N
395,dingir-er3-ra,PN
396,munus-hub2,PN
397,giri3,N
397,hal-li2-a,PN
397,dub-sar,N
398,{d}dumu-zi-da-nu-me-a,PN
399,giri3,N
399,hu-un-na-zi,PN
400,szuku,N
400,u2-lam-i3-li2,PN
400,u3,CNJ
400,u3-ba-a,PN
400,ul-le-be-lu-ug,PN
401,szuku,N
401,{d}sar-ka3-li2-lugal-ri2,PN
401,szandana,N
402,a-sza3,N
402,gesztin,FN
403,ki,N
403,{d}szul-gi-kal,PN
404,dumu,N
404,lu2-{d}nansze-ki,PN
404,kuruszda,N
405,giri3,N
405,lugal-ubara,PN
406,ugula,N
406,nin-ga2-ne-sag,PN
407,kun-zi-da,N
407,i7,N
407,i7-a2-husz-ba-ne-ba-al,WN
407,gub-ba,V
408,mu,N
408,en,N
408,{d}mi-szar,DN
408,kar-zi-da,SN
408,ba-hun,V
409,iri-ni-sze3-kusz2,PN
409,dumu,N
409,ki-ur5-sa6,PN
410,ur-{d}lamma,PN
410,ensi2,N
410,gir2-su{ki},SN
410,i3-dab5,V
411,ki,N
411,ig-ku-du10-ga,PN
412,igi-ni-da,PN
413,GIN2-bi-tum,PN
414,giri3,N
414,ud-uru,PN
415,x,O
415,ni-mu,PN
416,a-sza3,N
416,igi-e2-amar,FN
417,mu,N
417,us2-sa,V
417,{d}szul-gi-he2-gal2{ki},GN
417,ba-hul,V
418,szunigin,N
418,5(disz),NU
418,sila3,N
418,kasz,N
418,saga,V
419,nin-mu-uszurx(|LAL2.TUG2|)-mu,PN
420,ur-{d}nin-x-x-x,PN
420,x-x,O
421,1(u),NU
421,5(asz),NU
421,giri3,N
421,a-du10-ka,PN
422,ki,N
422,lugal-inim-gi-na,PN
423,ur-{d}sza-u3-sza,PN
424,ki,N
424,lu2-{d}nin-lil2-ha-ti,PN
425,{d}musz-a-gal2,TN
426,ugula,N
426,nig2-sza3-kal,PN
427,1(disz),NU
427,ab-ba-a-num2,PN
428,ur-{gesz}apin-du3,PN
429,1(bur3),N
429,GAN2,N
429,e2-sukkal,PN
430,sa2-du11,N
430,{d}nin-gir2-su2-ka,DN
431,ki,N
431,ba-za-za,PN
432,zu-li-nim-ma,PN
432,sanga,N
433,{d}suen-ba-ni,PN
434,giri3,N
434,e-la-ag-szu-gir,PN
434,lu2,N
434,kin-gi4-a,N
